timestamp_iso,timestamp_unix,source_addr,sequence,node_id,n_antennas,n_subcarriers,frequency_mhz,rssi_dbm,noise_floor_dbm,mean_amplitude,rms_amplitude,smoothed_amplitude,amplitude_count
2026-07-25T00:19:34.386+05:30,1784918974.386719,192.168.31.221:59817,3295,1,1,192,2462,-66,-98,13.939571,18.993694,13.640380,192
2026-07-25T00:19:34.424+05:30,1784918974.424892,192.168.31.221:59817,3296,1,1,192,2462,-66,-98,13.934083,18.394547,13.649622,192
2026-07-25T00:19:34.467+05:30,1784918974.467041,192.168.31.221:59817,3297,1,1,192,2462,-66,-98,13.637281,16.721680,13.661639,192
2026-07-25T00:19:34.503+05:30,1784918974.503649,192.168.31.221:59817,3298,1,1,192,2462,-66,-98,14.090157,17.622931,13.674624,192
2026-07-25T00:19:34.547+05:30,1784918974.547414,192.168.31.221:59817,3299,1,1,192,2462,-67,-98,14.285850,18.731797,13.704364,192
2026-07-25T00:19:34.574+05:30,1784918974.574343,192.168.31.221:59817,3300,1,1,192,2462,-67,-98,14.486774,19.203271,13.728073,192
2026-07-25T00:19:34.604+05:30,1784918974.604607,192.168.31.221:59817,3301,1,1,192,2462,-68,-98,14.322165,18.613811,13.754861,192
2026-07-25T00:19:34.629+05:30,1784918974.629928,192.168.31.221:59817,3302,1,1,192,2462,-68,-98,13.946437,18.706199,13.763386,192
2026-07-25T00:19:34.663+05:30,1784918974.663764,192.168.31.221:59817,3303,1,1,192,2462,-68,-98,14.157073,18.199845,13.774903,192
2026-07-25T00:19:34.686+05:30,1784918974.686921,192.168.31.221:59817,3304,1,1,192,2462,-68,-98,14.212681,18.550606,13.779430,192
2026-07-25T00:19:34.725+05:30,1784918974.725487,192.168.31.221:59817,3305,1,1,192,2462,-69,-98,13.936070,17.108569,13.763589,192
2026-07-25T00:19:34.769+05:30,1784918974.769841,192.168.31.221:59817,3306,1,1,192,2462,-69,-98,13.775112,16.833591,13.754419,192
2026-07-25T00:19:34.804+05:30,1784918974.804121,192.168.31.221:59817,3307,1,1,192,2462,-69,-98,13.346491,15.757935,13.731460,192
2026-07-25T00:19:34.824+05:30,1784918974.824330,192.168.31.221:59817,3308,1,1,192,2462,-69,-98,13.183817,15.736767,13.707901,192
2026-07-25T00:19:34.863+05:30,1784918974.863616,192.168.31.221:59817,3309,1,1,192,2462,-70,-98,13.818212,16.103345,13.708540,192
2026-07-25T00:19:34.884+05:30,1784918974.884874,192.168.31.221:59817,3310,1,1,192,2462,-69,-98,13.385817,15.760578,13.687487,192
2026-07-25T00:19:34.927+05:30,1784918974.927712,192.168.31.221:59817,3311,1,1,192,2462,-69,-98,13.543068,15.644488,13.676314,192
2026-07-25T00:19:34.965+05:30,1784918974.965505,192.168.31.221:59817,3312,1,1,192,2462,-70,-98,13.122983,15.606656,13.659022,192
2026-07-25T00:19:35.003+05:30,1784918975.003615,192.168.31.221:59817,3313,1,1,192,2462,-70,-98,13.708381,15.941789,13.681001,192
2026-07-25T00:19:35.031+05:30,1784918975.031378,192.168.31.221:59817,3314,1,1,192,2462,-70,-98,13.285607,15.708941,13.689112,192
2026-07-25T00:19:35.066+05:30,1784918975.066138,192.168.31.221:59817,3315,1,1,192,2462,-70,-98,13.540153,15.829989,13.689315,192
2026-07-25T00:19:35.086+05:30,1784918975.086682,192.168.31.221:59817,3316,1,1,192,2462,-70,-98,13.330896,16.048105,13.698960,192
2026-07-25T00:19:35.106+05:30,1784918975.106152,192.168.31.221:59817,3317,1,1,192,2462,-70,-98,13.084196,15.792106,13.760050,192
2026-07-25T00:19:35.132+05:30,1784918975.132510,192.168.31.221:59817,3318,1,1,192,2462,-70,-98,13.319366,15.724351,13.746279,192
2026-07-25T00:19:35.164+05:30,1784918975.164114,192.168.31.221:59817,3319,1,1,192,2462,-70,-98,13.266143,16.194778,13.747544,192
2026-07-25T00:19:35.205+05:30,1784918975.205502,192.168.31.221:59817,3320,1,1,192,2462,-69,-98,13.355717,15.930350,13.742464,192
2026-07-25T00:19:35.253+05:30,1784918975.253070,192.168.31.221:59817,3321,1,1,192,2462,-68,-98,13.866237,17.474684,13.742105,192
2026-07-25T00:19:35.265+05:30,1784918975.265149,192.168.31.221:59817,3322,1,1,192,2462,-68,-98,13.886016,17.201774,13.740567,192
2026-07-25T00:19:35.307+05:30,1784918975.307106,192.168.31.221:59817,3323,1,1,192,2462,-67,-98,14.359335,18.644565,13.758808,192
2026-07-25T00:19:35.344+05:30,1784918975.344807,192.168.31.221:59817,3324,1,1,192,2462,-67,-98,14.163853,17.824375,13.760262,192
2026-07-25T00:19:35.364+05:30,1784918975.364258,192.168.31.221:59817,3325,1,1,192,2462,-68,-98,14.508683,18.486341,13.783650,192
2026-07-25T00:19:35.387+05:30,1784918975.387351,192.168.31.221:59817,3326,1,1,192,2462,-67,-98,14.883320,18.961172,13.798128,192
2026-07-25T00:19:35.423+05:30,1784918975.423896,192.168.31.221:59817,3327,1,1,192,2462,-67,-98,14.157538,18.184672,13.809360,192
2026-07-25T00:19:35.443+05:30,1784918975.443556,192.168.31.221:59817,3328,1,1,192,2462,-67,-98,14.317555,18.605415,13.821343,192
2026-07-25T00:19:35.467+05:30,1784918975.467200,192.168.31.221:59817,3329,1,1,192,2462,-68,-98,13.954540,17.551561,13.831258,192
2026-07-25T00:19:35.502+05:30,1784918975.502514,192.168.31.221:59817,3330,1,1,192,2462,-68,-98,13.594816,17.542805,13.824093,192
2026-07-25T00:19:35.544+05:30,1784918975.544739,192.168.31.221:59817,3331,1,1,192,2462,-68,-98,13.785595,17.752787,13.814863,192
2026-07-25T00:19:35.590+05:30,1784918975.590406,192.168.31.221:59817,3332,1,1,192,2462,-68,-98,13.595220,17.432459,13.772284,192
2026-07-25T00:19:35.626+05:30,1784918975.626591,192.168.31.221:59817,3333,1,1,192,2462,-67,-98,13.883606,17.381294,13.758579,192
2026-07-25T00:19:35.644+05:30,1784918975.644729,192.168.31.221:59817,3334,1,1,192,2462,-67,-98,13.752991,17.026328,13.752534,192
2026-07-25T00:19:35.683+05:30,1784918975.683890,192.168.31.221:59817,3335,1,1,192,2462,-67,-98,13.933247,16.816720,13.745539,192
2026-07-25T00:19:35.725+05:30,1784918975.725370,192.168.31.221:59817,3336,1,1,192,2462,-68,-98,14.136185,17.519780,13.743149,192
2026-07-25T00:19:35.765+05:30,1784918975.765189,192.168.31.221:59817,3337,1,1,192,2462,-67,-98,14.241378,18.199130,13.752690,192
2026-07-25T00:19:35.803+05:30,1784918975.803497,192.168.31.221:59817,3338,1,1,192,2462,-67,-98,14.547315,18.445020,13.776821,192
2026-07-25T00:19:35.823+05:30,1784918975.823620,192.168.31.221:59817,3339,1,1,192,2462,-67,-98,15.039783,19.109335,13.829737,192
2026-07-25T00:19:35.847+05:30,1784918975.847534,192.168.31.221:59817,3340,1,1,192,2462,-67,-98,14.491858,18.842411,13.870613,192
2026-07-25T00:19:35.884+05:30,1784918975.884433,192.168.31.221:59817,3341,1,1,192,2462,-68,-98,14.540699,18.921301,13.893191,192
2026-07-25T00:19:35.925+05:30,1784918975.925437,192.168.31.221:59817,3342,1,1,192,2462,-70,-98,14.154375,17.390581,13.917208,192
2026-07-25T00:19:35.950+05:30,1784918975.950615,192.168.31.221:59817,3343,1,1,192,2462,-69,-98,13.707171,16.501578,13.922336,192
2026-07-25T00:19:35.983+05:30,1784918975.983742,192.168.31.221:59817,3344,1,1,192,2462,-69,-98,13.310646,16.096228,13.928201,192
2026-07-25T00:19:36.023+05:30,1784918976.023506,192.168.31.221:59817,3345,1,1,192,2462,-69,-98,13.230959,15.605655,13.913281,192
2026-07-25T00:19:36.066+05:30,1784918976.066084,192.168.31.221:59817,3346,1,1,192,2462,-69,-98,13.197088,15.797877,13.910515,192
2026-07-25T00:19:36.087+05:30,1784918976.087650,192.168.31.221:59817,3347,1,1,192,2462,-69,-98,13.467747,15.934763,13.926877,192
2026-07-25T00:19:36.123+05:30,1784918976.123851,192.168.31.221:59817,3348,1,1,192,2462,-67,-98,13.352337,16.107549,13.935526,192
2026-07-25T00:19:36.150+05:30,1784918976.150083,192.168.31.221:59817,3349,1,1,192,2462,-66,-98,13.492893,16.135171,13.941124,192
2026-07-25T00:19:36.184+05:30,1784918976.184524,192.168.31.221:59817,3350,1,1,192,2462,-65,-98,13.436358,16.367206,13.946615,192
2026-07-25T00:19:36.225+05:30,1784918976.225439,192.168.31.221:59817,3351,1,1,192,2462,-64,-98,13.856011,16.887033,13.962753,192
2026-07-25T00:19:36.263+05:30,1784918976.263761,192.168.31.221:59817,3352,1,1,192,2462,-63,-98,14.184179,18.570109,13.973010,192
2026-07-25T00:19:36.287+05:30,1784918976.287516,192.168.31.221:59817,3353,1,1,192,2462,-64,-98,14.619150,18.618847,13.996659,192
2026-07-25T00:19:36.323+05:30,1784918976.323771,192.168.31.221:59817,3354,1,1,192,2462,-65,-98,13.869587,17.475876,13.980861,192
2026-07-25T00:19:36.365+05:30,1784918976.365485,192.168.31.221:59817,3355,1,1,192,2462,-67,-98,13.485365,15.738587,13.940650,192
2026-07-25T00:19:36.386+05:30,1784918976.386225,192.168.31.221:59817,3356,1,1,192,2462,-67,-98,13.079094,15.544292,13.912858,192
2026-07-25T00:19:36.413+05:30,1784918976.413724,192.168.31.221:59817,3357,1,1,192,2462,-67,-98,13.022713,15.818469,13.852839,192
2026-07-25T00:19:36.444+05:30,1784918976.444002,192.168.31.221:59817,3358,1,1,192,2462,-68,-98,12.863150,15.725676,13.794202,192
2026-07-25T00:19:36.465+05:30,1784918976.465026,192.168.31.221:59817,3359,1,1,192,2462,-69,-98,12.830864,15.781879,13.763126,192
2026-07-25T00:19:36.507+05:30,1784918976.507645,192.168.31.221:59817,3360,1,1,192,2462,-69,-98,13.138693,15.749008,13.741542,192
2026-07-25T00:19:36.544+05:30,1784918976.544567,192.168.31.221:59817,3361,1,1,192,2462,-69,-98,12.684233,15.015097,13.707435,192
2026-07-25T00:19:36.563+05:30,1784918976.563562,192.168.31.221:59817,3362,1,1,192,2462,-68,-98,13.332839,15.784024,13.692830,192
2026-07-25T00:19:36.588+05:30,1784918976.588454,192.168.31.221:59817,3363,1,1,192,2462,-68,-98,13.074157,15.693682,13.673497,192
2026-07-25T00:19:36.625+05:30,1784918976.625116,192.168.31.221:59817,3364,1,1,192,2462,-69,-98,13.687068,16.500631,13.676367,192
2026-07-25T00:19:36.664+05:30,1784918976.664567,192.168.31.221:59817,3365,1,1,192,2462,-68,-98,14.206046,18.782056,13.684296,192
2026-07-25T00:19:36.683+05:30,1784918976.683606,192.168.31.221:59817,3366,1,1,192,2462,-67,-98,14.699943,19.408439,13.716035,192
2026-07-25T00:19:36.723+05:30,1784918976.723516,192.168.31.221:59817,3367,1,1,192,2462,-67,-98,14.513254,18.932721,13.734161,192
2026-07-25T00:19:36.745+05:30,1784918976.745375,192.168.31.221:59817,3368,1,1,192,2462,-68,-98,14.760486,19.490917,13.753670,192
2026-07-25T00:19:36.767+05:30,1784918976.767239,192.168.31.221:59817,3369,1,1,192,2462,-68,-98,13.921139,18.293043,13.743662,192
2026-07-25T00:19:36.803+05:30,1784918976.803545,192.168.31.221:59817,3370,1,1,192,2462,-69,-98,13.938951,18.989169,13.724651,192
2026-07-25T00:19:36.843+05:30,1784918976.843852,192.168.31.221:59817,3371,1,1,192,2462,-68,-98,13.803816,19.570120,13.686027,192
2026-07-25T00:19:36.869+05:30,1784918976.869687,192.168.31.221:59817,3372,1,1,192,2462,-68,-98,13.767780,19.501335,13.663400,192
2026-07-25T00:19:36.914+05:30,1784918976.914174,192.168.31.221:59817,3373,1,1,192,2462,-67,-98,13.963314,19.512149,13.645356,192
2026-07-25T00:19:36.925+05:30,1784918976.925714,192.168.31.221:59817,3374,1,1,192,2462,-66,-98,14.469948,20.060326,13.655218,192
2026-07-25T00:19:36.963+05:30,1784918976.963774,192.168.31.221:59817,3375,1,1,192,2462,-65,-98,14.601095,19.397299,13.683153,192
2026-07-25T00:19:36.984+05:30,1784918976.984639,192.168.31.221:59817,3376,1,1,192,2462,-65,-98,13.801343,18.728043,13.698487,192
2026-07-25T00:19:37.025+05:30,1784918977.025092,192.168.31.221:59817,3377,1,1,192,2462,-65,-98,14.213075,18.067870,13.729179,192
2026-07-25T00:19:37.064+05:30,1784918977.064580,192.168.31.221:59817,3378,1,1,192,2462,-65,-98,13.921955,18.384918,13.735020,192
2026-07-25T00:19:37.084+05:30,1784918977.084629,192.168.31.221:59817,3379,1,1,192,2462,-65,-98,14.279646,18.218866,13.767825,192
2026-07-25T00:19:37.113+05:30,1784918977.113342,192.168.31.221:59817,3380,1,1,192,2462,-65,-98,14.227537,18.382226,13.790849,192
2026-07-25T00:19:37.144+05:30,1784918977.144680,192.168.31.221:59817,3381,1,1,192,2462,-66,-98,14.727171,18.992460,13.832511,192
2026-07-25T00:19:37.182+05:30,1784918977.182859,192.168.31.221:59817,3382,1,1,192,2462,-65,-98,14.212408,18.243578,13.854314,192
2026-07-25T00:19:37.208+05:30,1784918977.208185,192.168.31.221:59817,3383,1,1,192,2462,-65,-98,14.666359,18.050277,13.891587,192
2026-07-25T00:19:37.245+05:30,1784918977.245616,192.168.31.221:59817,3384,1,1,192,2462,-64,-98,14.408681,17.797033,13.908335,192
2026-07-25T00:19:37.283+05:30,1784918977.283141,192.168.31.221:59817,3385,1,1,192,2462,-64,-98,14.787617,18.353162,13.926620,192
2026-07-25T00:19:37.304+05:30,1784918977.304367,192.168.31.221:59817,3386,1,1,192,2462,-64,-98,14.101027,18.285924,13.910920,192
2026-07-25T00:19:37.323+05:30,1784918977.323667,192.168.31.221:59817,3387,1,1,192,2462,-65,-98,14.223545,18.735689,13.920115,192
2026-07-25T00:19:37.364+05:30,1784918977.364029,192.168.31.221:59817,3388,1,1,192,2462,-68,-98,14.432830,18.885207,13.936681,192
2026-07-25T00:19:37.385+05:30,1784918977.385522,192.168.31.221:59817,3389,1,1,192,2462,-68,-98,14.356098,19.402803,13.962290,192
2026-07-25T00:19:37.424+05:30,1784918977.424122,192.168.31.221:59817,3390,1,1,192,2462,-68,-98,14.371520,19.947196,14.029927,192
